title,lng,lat
Peabody Creek Trail Main Entrance,-123.426764,48.099709
Memorial Plaque for R.W. Bobby McBrayer,-84.286401,33.389657
Statue Balduin-Helm-Straße / Livry-Gargan-Straße,11.225325,48.165758
Thunderbolt Pilot Grave,-2.524798,53.061083
"Balaton kör - ""0"" Km kő",18.022148,47.029013
Løypeskilt Brekkedammen / Myraløkka,10.764519,59.948979
Spaulding Road Church of God,-84.110252,39.732112
伊予青石,133.109918,33.886238
Yager Center,-83.644455,41.617747
지평리 전투전적지,127.613656,37.416146
Intan Baiduri Playground,101.655718,3.235449
Varsity Park BBQ Shelter,103.76929,1.295756
Fontana del Porto di Ripetta,12.475131,41.904578
小花朵朵開變電箱,121.544025,24.980745
Webb Bridge Pavilion - Turf Field,-84.218973,34.066943
Rosie the Riveter Park,-118.1341,33.824895
Verschlungene Pfade,12.08072,50.881238
Queller Wasserfall,8.479185,51.99676
Plaza el Juncal,-5.967752,37.373917
Hypnotic Bird,-118.277755,34.049262
川越市掲示板,139.493113,35.905285
Stone Creek Ranch Playground,-97.420153,32.850297
池,139.65257,35.503638
태양계,126.497597,37.494237
Mark Alan Edgar Memorial Bench,-104.850884,38.818581
Mary's Garden,-83.694218,32.865696
Dove Close Play Area,-3.1967,50.792366
福德祠,120.575447,24.277685
Oak Street Chapel Freewill Baptist Church,-82.714055,38.516629
東長寺の鐘,139.715047,35.69093
The Saluda Factory,-81.081406,34.012821
Biology Wing Fountain,-97.485893,25.895472
Játszótér,19.677465,46.91826
Tinaco De Agua,-99.289567,19.630965
FR Bucas Memorial,149.165515,-21.034658
Black Creek Nature Trail Marker #3,-83.531916,43.022466
Ujezd - Socha,14.953128,50.30929
The Bicycle Chain,-1.206111,53.152885
Shut Portal,16.392062,43.549738
Plaquette met gedicht,4.869133,52.33577
Kvibergs Park Ingång,12.039029,57.738524
Freedom Park,-80.843238,35.18642
Parkplatz Piraten,13.334062,53.856099
Monument au mort de Bazinval,1.551833,49.957885
Panificio,12.18675,44.318647
土居川公園の遊具,135.485575,34.590016
常顕寺,139.176278,35.259572
순간의 기록,126.951963,37.391092
Foothills Trail Entrance,-104.968426,39.559507
Mosiac History utility box,-118.19889,33.927858
龍潭渴望園區,121.193452,24.832845
River Ridge Park,-88.299208,41.980523
Cimarron Canyons Prism Sculpture,-106.570125,31.886472
Sunset Tree Painted Power Box,-79.457326,46.3212
Poughkeepsie Tennis Club Entrance,-73.92584,41.692507
Lys & Leg,12.358775,55.716266
東京科学大学壁上レリーフ,139.765234,35.700556
사랑하는교회,126.788119,37.527541
獨腳石像,121.336927,24.942248
St. Anthony Catholic Church,-122.582427,45.495115
ライオンと馬,139.577776,35.580679
Harmonikan soittaja,25.657118,60.969827
Panneau D'information,1.627654,50.681304
Bemalter Kasten,8.425569,49.326812
West Orange Trail Oakland,-81.628434,28.557313
Street Art Sparkle,-122.765347,48.120107
The Clerk's House,-0.077796,51.526791
Graffiti Muren,12.613352,55.647321
Calvaire De Guchan,0.349522,42.848161
田中稲荷神社,139.419629,35.86948
前平の地蔵堂,134.844218,34.307172
Museo Del Pisco,-71.536594,-16.397113
Hawkesbury Pioneers Memorial,150.823415,-33.604697
モアイ像,137.158421,34.930333
JR日豊本線 南日向駅,131.628136,32.369811
藤姫伝説 其の五,140.001363,35.862145
Font del parc de les Rieres,2.156094,41.43082
花の公園,139.453258,35.673025
Klein Stonehenge,9.504499,49.197354
The Weaver,-2.148912,53.247488
Little red house,25.115775,60.280799
Jack Barkley Sensory Garden,152.795791,-27.605123
Gold Rush Park,-104.789884,39.622194
ProvincieDomein,5.061078,50.982908
Dunrobin Park,-76.020399,45.424947
Komitas,2.309842,48.864422
藤が丘デザイン公園,136.649139,35.075259
Bezirksrathaus Walsum,6.743021,51.526629
お地蔵様（西二軒屋町）,134.544899,34.057072
De Klok,6.58679,52.232927
Kokomo,-114.345882,34.471012
Gene L. and Marjorie Fergan Memorial Bench,-91.005366,38.55814
小向第３公園,139.689631,35.546405
Byrne Park Tennis Court,-74.44749,40.542702
Blue Two,7.114273,51.493038
Ancien puits,-1.339221,45.976475
University of Hawaii Founders’ Gate,-157.821056,21.296953
Karlbom Memory Tree,-122.980532,45.53223
山中桐花館,120.781624,24.387679
Guardian Lion,-74.026555,40.627459
桜の腰掛け,139.796567,35.651506
大室公園 四阿,139.19305,36.390605
Lake Mingo Park,-84.567697,37.886741
Vista Del Lago Playground,-117.642074,33.650245
향나무길 정자,127.4222,36.424909
라이프아파트 표지석,126.967378,37.387416
Little Free Pantry At United Church of Christ,-93.581249,41.726093
Saint Mary's Church,-71.331003,42.064607
Harbour Village Signs,151.077504,-33.829767
楠の解説,140.085174,35.649082
ATL United Mural,-84.360541,33.76222
Fuente Plaza Artigas,-58.094744,-32.314676
地蔵堂,135.555412,34.735194
吉松公園,130.493836,33.51179
Arizona Republic Statue,-112.07106,33.45159
Mežaparks info board,24.141296,57.0116
Statue of Anders Hovden,6.127646,62.197625
富田村道路元標と道しるべ,136.809968,35.141581
馬事公苑界わい案内サイン（桜丘1-1）,139.634048,35.639919
足尾駅 Ashio Station,139.447976,36.641699
吉塚４丁目のお堂,130.431822,33.600452
Boy on a Bike Statue,-118.028114,34.134382
久々知3丁目地区コミュニティ掲示板,135.430693,34.74066
Rainbow Park,-121.464448,38.515731
毛呂山町立図書館～ Library,139.309968,35.93994
后の砦,141.514472,40.499381
石井鞍馬庭,139.662654,35.639178
震災記念閣供養塔入口,139.660011,35.281962
Awakenings Psychic Gift Shop Sign,-117.679993,33.594841
McKays Funiture Store,146.407943,-34.553755
千葉市広報板B-560（稲毛区稲毛町5丁目578）,140.079841,35.639998
James C. Leake Park Dedication,-95.889508,36.057296
Marluna Tile Art,-117.014864,32.647799
Basketballplatz Münster,8.929377,50.553967
Homage To Hoagy,-86.130739,39.970384
Herzlich Willkommen in Radlberg,15.681099,48.251208
Kulturforum,10.982043,49.480307
Night Legion Comics,-72.965889,43.61312
Contempo Park,-122.069393,37.584896
Piazza Bersagliere,11.730125,45.336679
Bethyl United Methodist Church Gazebo,-75.611483,40.179085
Pomnik 1928 Cross,18.671041,50.670607
Mural outside oceanfront Bar and Grill,-78.879281,33.691884
ゴリラ像,130.491519,31.56017
Bienvenida La Primavera,-99.226687,18.919136
猪鹿倉公民館 Community center,130.405582,31.624601
Tommy Bray Memorial,-1.0791,53.51326
Ebenezer's Boiler,-112.15402,37.672212
長泰街福德宮,121.378032,24.932876
Tri-Township Park,-89.894766,38.730826
Ville de Valcourt - Directions,-72.314521,45.488023
Houpacka,18.457026,49.773992
中井町会掲示板,139.686325,35.714923
川口市掲示板,139.743809,35.804757
滑向大地,121.514776,24.978349
Spiderman Garagen Kunstwerk,6.628186,50.939138
平塚たけのこ公園,139.713641,35.613194
Elan Memorial,-76.352396,41.022793
Power Case,121.012958,24.825289
Infotafel Tiefenbach,15.858086,47.238265
Monsieur EPIC,-73.535375,45.554446
Mutter mit Kind,6.778292,51.221383
운동쉼터,126.798179,37.382942
The Stable,-104.75962,38.965104
송화시장남문,126.835588,37.548631
Tótem de la Plaza,-3.799149,40.200484
ハローキティのタイルアート,134.928087,34.863197
Millennium Trail Map,-85.589534,42.210347
Little Free Library,-90.094352,30.4701
日の出,140.448947,36.341156
Sport im Schlosspark,8.676392,50.434433
5 MAJ 1945,9.568328,55.615432
臨済宗金地 石碑,139.745568,35.659141
ゆたぽん5の壁画,139.112197,35.147239
Playground at the Falls clubhouse,-80.723516,35.042191
Peixinho,-45.406398,-23.766752
Fålemarka sti,10.766177,59.747222
Keene Road Trail - Keene & South Highlands,-119.358972,46.269373
The Big Tree Plant,0.175546,51.405465
庚申塔,139.690152,35.900392
Emmanual Episcopal Church,-76.163995,36.826808
Essex County Concert Grove,-74.18399,40.755212
変な顔の噴水,132.459231,34.39469
TRex picture,19.849625,50.151119
The Aries,140.045364,35.642678
Webs,103.840313,1.418607
社區的三角三角三角形,121.782334,24.759713
Wildleaf Playground,-97.867222,30.641587
Chinese Waterfall Fountain,-75.138081,38.735374
Artsy Gate,-73.959681,40.75772
小平市立回田のんびり公園,139.4978,35.715001
鶴川台 尾根緑地,139.473311,35.599996
Roslagens Sjukhus,18.71359,59.762465
Southerton Lodge at Beveridge Park,-3.177501,56.107493
West Bangor War Memorial,-75.241779,40.876686
Monumento a Juan Pablo II,-3.62371,40.455304
"Skulptur ""Verzerrter Rahmen""",12.200962,50.65529
首無し地蔵,132.057078,34.837568
Nixon Park Rotary Monument,-88.345632,43.101185
Peru Madonna and Child,121.030006,14.485491
내동천 쉼터,128.620535,35.25369
萬寿閣,139.769883,35.707034
Ponsonby Pigeon,174.751193,-36.858715
East Side Entrance Whalens Commons,-77.411184,39.14471
Isänmaan vapauden puolesta 1918,25.422883,62.504301
東屋,136.81295,35.120404
港南区民文化センター ひまわりの郷,139.596325,35.407902
Orange Circular Fitness Corner - Yishun 620,103.834447,1.419073
The Jolly Butchers,-0.079789,51.659416
Freccia Tricolore,9.143768,45.623208
石碑(福音寺町),132.797655,33.822491
彫刻,139.840736,36.32024
Bark Park,-111.700893,33.343046
Yellow Bridge to Nowhere,-80.379698,25.669302
Lavoir de l’ancienne gare de Brienon,3.615832,47.987132
Friends Sculpture,-87.973632,43.747822
ホワイトハウス,139.326474,35.632129
Creekside Community Park,-95.397632,35.912898
Будинок Милосердя,22.668568,48.203419
Glendale Townsite,-112.183783,33.54115
Wandmural über bunten Stromkästen,8.116591,49.198533
Heartlake Lighthouse,-0.647949,51.464115
ライオン像(愛栄通),136.867441,35.339742
Cactus Wren Park,-115.108729,36.013149
Kleingartenverein 545,10.068924,53.615534
Golden Lion,100.519343,13.736864
Despachos Del North,-99.462618,27.677424
道標,136.91839,35.317925
Blumenboot,7.339494,51.649071
ロバの像,135.516377,34.67679
みよし公園,139.638669,35.723355
江釣子駅,141.075791,39.298353
九大学研都市駅前郵便局,130.258741,33.580459
総持寺 龍,139.670481,35.504821
Triple Houla Hop,3.013711,43.190428
Wellington Playground,-85.251766,43.087832
Smoky Crossing Greenway,-83.755981,35.861077
Mural on building on SE corner,-73.574919,45.51511
石橋文化センターみどりのリズム,130.530915,33.312886
柵列跡・溝跡（説明プレート）,131.074651,31.771874
野火止用水看板,139.533006,35.770362
黄色いおうちのクレープ屋さん,137.136089,34.976437
Søhest,9.961422,57.589805
Boys & Girls Club Pavilion,-117.200725,33.574598
Hong Kong Statue,-106.650131,35.198951
Cleansing Bridge Board,103.69316,1.352546
The Great Blue Heron,-114.028171,51.3009
Gondola “Oakland” Mural,-122.139848,37.753041
風和里しばやま道の駅空の駅案内看板,140.400142,35.753788
Wackman Park,-121.440612,38.428806
保田窪観音堂,130.744478,32.810765
Djerring Trail Marker,145.125613,-37.928523
東大阪市西岩田第二公園,135.599296,34.66954
Fuente Octogonal,-3.795908,40.283428
Southwark Street Space Invader,-0.103843,51.507072
五十川八幡宮,130.439753,33.560351
玉川新町 すみれ公園,135.60471,34.816005
Jurong West 649B Playground,103.69806,1.338218
High Trestle Trail Sign,-93.60606,41.727564
Mystic Portal,174.770261,-41.310181
"Eminence, en hyldest til Peter Schmeichel",12.351313,55.815134
GVR Amphitheater,-104.76798,39.786342
Playground Odensevej,11.758873,55.213091
大野原地域公民館,139.972278,36.421771
Les poutres et l’espalier horizontal,-0.61085,47.953188
焼き肉　石打,140.755859,41.800655
下里神社神楽殿,135.918638,33.584928
Fendalton Library and Service Centre,172.591075,-43.513782
閉校記念碑,140.466168,40.696938
Forsythe Park,-83.73944,42.269469
Southwest Park Main Gate,-79.875082,35.947059
Long Green Naga Statue,104.865948,15.228442
Pentrich Revolution Memorial,150.855447,-34.671044
Jongerenhangplek park de Hoge Weide,5.066642,52.089201
Northwoods Park - Brentwood,-117.415056,47.762565
味人,140.474184,36.365024
小泉東和苑第6号公園,135.760841,34.619501
旺牛橋,121.757986,25.127993
相模イエス之御霊教会,139.554307,35.477273
備後須賀稲荷神社 鳥居,139.762872,35.955542
응봉우체국,126.763454,36.659354
Bäckagårds Vikingaskepp,12.781917,56.662195
Bell Tower Pavillion,-97.361476,31.064408
ステーキハウス,137.960632,36.212208
Woof Woof Ruff,174.814304,-41.230981
Bergsbykyrkans Informationstavla,21.083026,64.723854
Homme se libérant,7.330401,48.076614
Willow Creek Park Playground,-87.976317,44.469099
井戸水の遊び場,136.989364,35.268688
ラフカディオ・ハーンの後姿,133.054584,35.469587
Eagle Point Sign,-122.806283,42.472962
Wyomissing Hills War Memorial,-75.981406,40.333607
大祖神社,130.109336,33.594384
4 Balls Tower,-1.957065,50.609723
PokeGYM Street Art underground HOSTIVAŘ,14.537842,50.054928
Théâtre du Péglé,-0.513914,43.893736
Rotonda de La Punta,-77.163902,-12.075003
Kildevang,10.164897,56.069359
The Woolpack,-2.529879,52.717642
うしのすべりだい,139.514184,35.796524
Toe-Touch Station,-122.186658,37.69064
日慶寺の鬼子母神,139.797458,35.736864
大類グラウンド,139.343597,35.959519
네이처힐 조형물,127.025915,37.464525
대전 산내 우체국,127.459538,36.297631
Olof Jons Dammhus,16.52063,59.956894
竣工記念碑,139.973083,35.797451
浄土宗極楽寺,135.707305,34.9854
Pedlar's Acre Fountain,-0.105944,51.489768
Riparian Water Ranch,-111.735247,33.364601
Младежки Дом,25.632436,42.433553
Shad Thames Propeller,-0.072242,51.503347
吉能部落,121.320351,23.327704
Martha Rivers Park Field #1,-81.172815,35.216066
バンビ,135.472534,34.668616
善前南公園,139.688377,35.855574
Pomnik Józefa Piłsudskiego,22.008631,50.039442
Insektshotell,13.09324,55.588256
心をつなぐ粕川流域華の道,139.210583,36.320235
Fish Relief,139.815363,35.760018
9/11 Memorial Garden,-83.279144,30.832329
Music Stop,-122.359992,47.300593
Mosaik Eingang,15.444709,47.058676
Leão De Madeira,-43.554612,-22.307403
小碓西部第三公園,136.847304,35.115117
小公園,120.295935,23.133412
乳之源,121.398673,23.483413
Sarratt Village Hall,-0.491471,51.68188
Stick’em Bike Rack,-118.152845,33.775244
Plaza de Ejercicios Cerro Verde.,-73.334894,-37.470984
慈緑庵の茶室,139.439003,35.508939
中野区立中央公園,139.666613,35.700664
富好新田石碑,137.079561,34.793637
ボールタワー,135.630951,34.670245
Iona Grove Reserve,145.221091,-37.783788
Owl Power Portal,176.216601,-38.141945
八幡神社鳥居,132.362523,34.393624
하늘채 놀이터,127.114986,35.824492
Cancha 5 De Basquet Del Ecologico,-98.18809,19.027979
霊仙寺橋公園,135.971123,35.037859
Northwestern University,-87.616163,41.895188
Stormwater Pond #104,-122.35275,47.288663
頭頭,121.553404,25.050122
Kerber Park,-93.450832,45.119583
Bücherbox,14.645607,51.743828
Chapelle St Antoine des papillons,1.265076,45.844403
美濃加茂太田本町郵便局,137.017797,35.439603
House of Beads,-82.383371,27.814829
花塚石材店資材置き場,139.607868,35.443176
Londonderry Ships Cannon,-71.373831,42.864168
Emile LEVASSOR,2.31022,48.559923
同志社山手南公民館,135.771371,34.789263
Mount Mitchell Scenic Overlook,-74.004764,40.407168
Kostel Nanebevzetí Panny Marie,14.354866,50.150867
Stonehorse,12.500725,55.650929
GR Post Box Clarence Road,-0.628878,51.479564
加木屋南市民館,136.917069,34.980378
小麦工房みのや,139.667623,35.573294
Homesteads Community Forum Board,0.434446,51.526951
Cambria Township Pavilion #5,-78.767786,40.493939
The Baptist Tabernacle,-1.557454,54.531731
PLOTTER CAD,13.21428,55.716289
科西二路人工湖雕塑,120.909876,24.707849
川島新町集会所,136.559779,34.975581
센트하임 정자,127.052895,37.159846
James White Park - Disk Golf Course,-115.077389,49.491018
Coccinelle De La Mairie,2.564174,48.664721
vally park heritage trail,-1.314175,53.426277
浅間神社 大きい祠,136.938295,34.909348
おはなし,135.231922,34.711554
にこっとわんちゃん,140.11712,35.631856
竣功碑,136.900623,35.280387
오얏나무길,129.335342,36.097824
County Hall,-0.11825,51.501779
有如亭旁電箱,120.352126,22.664234
Quartel General Infantil,-43.073548,-22.955645
James Vose Sculpture,-76.66482,39.19622
Gateway Park's Colorful Plaza,-77.072018,38.898727
東方寺,121.558889,25.123287
Locust Point Cemetery,-83.105942,41.595904
Urban Art Sculpture,-81.558374,39.263005
글로벌찬양율동축제교회,126.971822,37.475848
restauracion fluvial,-3.790638,40.531128
春日古城址,138.020568,35.839016
相鉄線相模大塚駅,139.440566,35.470515
Obstweg Witzhelden,7.086148,51.112396
Fortino Cretarossa,13.063803,41.232899
地蔵,135.077482,35.600186
Памятник дворнику,55.986936,54.741164
須賀神社,132.992221,34.055482
広島祇園原郵便局 Hiroshima Gion Hara Post Office,132.473229,34.44114
Mågeparken Vest,12.456279,55.616495
Live Like No One Else,-86.830863,35.842052
Le Dauphin,-1.44793,46.719207
あすみが丘第三自治会掲示板,140.266693,35.51963
ふれあいの森公園,139.570176,35.662168
Lapoint Park Walking Path,-109.800865,40.402766
Bassorilievo Intesa,7.643695,45.045183
従右天拝山古城跡,130.507641,33.482808
The Old Chapel,-1.566341,53.803343
ライオンズコーナー,136.137117,35.18539
해오름 탐방로 정자,129.415881,36.12007
Coolidge McClaine Park North,-122.781374,45.001509
歴史のみち & 街角の再発見 金岡町,135.519333,34.559446
일출,126.704422,37.521944
双子ぱんだ,135.680611,34.863724
삼미신,126.831914,37.568146
滑り台の有る小さな公園,138.311594,36.349135
줄탁동시,128.641296,35.234821
Island Fortress Mural,-112.074245,33.449431
Love in Sky,136.233425,36.040146
Custard Shack,-77.057105,38.780309
曲川地蔵尊,135.763488,34.510801
八坂神社,139.475179,35.584255
Serenova Tract Map and Information Board,-82.56952,28.328422
Lokmuseum,14.987316,60.072618
Comfy City Bench,5.384001,52.155609
Mary Seacole,-0.163207,51.516086
basicＢＡＲ Bb,139.775195,35.698628
Hop Bybanestopp,5.346564,60.326384
男子厄除大師,140.0176,35.742718
都筑スポーツセンター,139.576641,35.526545
Samju Ring Monument,128.821186,35.884476
Dagnam Park (The Manor) Information Board,0.236985,51.616388
Serby Avenue Outdoor Gym,-0.022733,52.058015
Mary Louise Jackson Amphitheater,-77.515355,38.809573
北新町広場,135.697608,34.694686
上州龍舞遠州坊　延命地蔵尊,139.413899,36.283611
奈坪ニュータウン第三公園,139.942288,36.612379
Caballito Entrada Parque,-4.108905,36.780506
近鉄 桃山御陵前駅,135.765463,34.93304
Stargell Park,-79.282659,43.87668
Headphone Baby,8.205243,50.044082
Millfields Park (South),-0.044222,51.557311
實相寺(実相寺),130.712522,33.689826
Greenwood Cemetery,-75.644822,44.582653
シーダーのウォールアート,140.311739,35.148844
Michael Hannes Memorial Bench,-89.372749,43.030573
鯖大師,133.186726,34.285861
龍虎金爐,120.542096,24.248089
Señor Frog,-64.924164,18.331165
御用石獅,113.237169,23.100247
한일타운 등나무벤치,128.577839,35.230287
Adventure Whitsunday Mini Putt Putt Golf,148.678039,-20.285287
深見歴史の森-入口,139.464598,35.49217
「箱根と富士」若山牧水,138.915388,35.12238
西廣寺鳥居,135.364131,34.771618
勅使神社 本堂,136.628294,35.396608
多目的交流広場ウェルカムプラザの案内図,139.645231,35.547111
庚申塚,139.372463,36.15548
Sennels Legeplads.,8.788694,56.965911
Four Cords Memorial Stone,-97.883283,36.394012
つくし野ミニ児童公園,139.48365,35.528321
熊野神社鳥居,136.603899,34.926319
滝の川パークサイン,139.631848,35.474083
Basen Camena,19.825531,49.972177
La Porte d'Orly,2.386026,48.745341
Waterfall Fountain,-76.669149,39.250078
サッカーボール型マンホール,139.613424,35.892634
Tuemyrå Lekeplass,5.687203,58.565391
Beckasinens lekplats,12.310067,58.287868
Larkspur Park Tennis Courts,-113.566611,37.073922
Kokonkoski Spinn-/fly Fishing Area,26.871288,60.513684
Naval Artifacts Display,-79.960009,32.799018
"Wiliwilinui Trail ""Waialae Iki""",-157.762766,21.298961
Coville Circle Playground,-114.043421,51.172915
風呂ケ迫第二児童公園,131.277167,33.966353
Richard Jahraus Top of the World Reservoir,-117.760966,33.55705
Bahnhof Berlin-Spandau,13.198555,52.534715
Statua di Laocoonte,14.251139,40.853392
青面金剛,139.689048,35.835457
Chestnut Park,-147.603914,64.845682
The Bay Trail,-122.406707,37.807361
Mural Of Multicolored Heads,-77.027643,38.967878
THaDäus,10.810402,48.774843
森の鍛冶工房,139.940674,35.80713
ROLAND像,139.337065,35.658751
Rainbow Bike Rack,-117.151338,32.748224
빛 2016,127.149739,36.817996
Centennial Park.,152.957502,-27.628666
kilómetro 8,-70.564527,-33.705588
Fuente de Yátova,-0.809029,39.386593
#TogetherKy Mural,-87.591784,37.843821
Cruzeiro no Museu de Póvoa de Varzim,-8.758027,41.380628
Harold Patterson Sports Center Soccer Complex Map,-97.126756,32.666062
INRI - Saint Laurent,1.942332,43.803463
桜の名所烏森公園,139.968219,36.884537
Gonk Droid at Galaxy’s Edge Disneyland,-117.923449,33.814017
Husaren,7.963631,51.502457
志布志港イカリ東屋,131.101189,31.465867
Asamblea De Iglesia Cristians,-73.894706,40.67821
앉아있는 스파이더맨,127.880267,37.679348
昭和51年台風17号実績浸水深（大垣市静里）,136.58726,35.359179
Grey Oaks Park,-94.848472,39.021734
健康ロードマップ,130.700304,32.777059
湯殿三山供養塔,139.533299,35.373311
Skateboard,7.598207,47.53995
西の池公園 ブランコ,135.037158,34.661127
117호 어린이공원,126.544743,33.469515
Farm Dawg,-83.509749,31.45359
曳舟さくら公園,139.820011,35.718956
傷痕の碑,130.510352,33.572715
Lekeplass Våkleivbakken,5.288077,60.32796
大石兵六夢物語の像,130.572953,31.641883
"Vattentornet, Slottsskogen",11.943784,57.692463
Vintage FDNY Post VI,-73.950199,40.582016
Central Park- Greater Ascot,146.703803,-19.282391
The Industrial Island,-114.070058,51.054761
忠魂碑,134.110902,34.717194
我ら青春の日々をこの地に学ぶ,138.435134,36.32686
Smelt Mill Bay Information Board,-5.690673,54.665189
The Enclave Fitness Trail,-95.189638,29.544406
Canyon Club Playground,-117.366886,33.207387
グローイング トライアングル,138.14117,36.372015
Colorful Lizard,-114.64767,32.677408
千林商店街看板,135.550978,34.723921
Kids Playground,10.291604,52.144873
Là Ou Est Tombé Augustin Rivola Le 24 Aout 1944,2.237004,48.908372
伴丈木公園,132.320011,34.354791
Molenstenen,5.817028,50.976484
Birds of the Marsh,-75.062568,38.432176
Fred G. Bond Metro Park,-78.824965,35.786247
Het Haantje,5.883394,51.338799
Hunton Forest Clubhouse,-80.648932,35.418361
道風くんとサボテンブラザーズ,136.936826,35.235576
Mapleton Park Picnic Area,-64.857845,46.12879
本宿西部自治会掲示板　本宿町105,139.539385,35.464833
鹿嶋大明神,139.638782,35.915676
Katholische Kirche St. Michael,8.42045,52.076052
Stromgenerator Recht auf Leben,7.13367,51.49826
坂井公園,138.850974,37.443694
破開的石蛋,120.221847,23.220755
La Campana Restaurant,-74.182096,41.561501
Duffield Post Office,-1.487898,52.986608
정촌택지 어린이 놀이터,128.099799,35.125985
カトリック青梅教会,139.270196,35.792506
The Birthplace of Ueno Hikoma,129.880862,32.745916
"St. Peter's Church, Papworth Everard",-0.122656,52.247115
Bochnia Figurka W Lasku,20.424768,49.963437
Mother's Love,-122.17414,37.43581
Stèle Parc du Chauffour,2.441285,49.188718
Chest / Back Press,9.287296,45.490316
町子先生とサザエさん,130.356851,33.584888
Skyview Playground (Green/Grey),-113.951804,51.161335
Rooftop Playground i12 Katong Mall,103.904873,1.305659
Knob Hill Free Little Library,-97.713704,30.159423
Gideon’s Bakehouse,-81.518084,28.371167
Green Head and Duck,-122.156801,38.044206
Soos Creek Trail - SE 249th Entrance,-122.143557,47.378466
みしゅくはし,139.677601,35.65117
Riverside Community Gardens,-79.353383,43.65982
繁田広場,135.000719,34.718271
HEB Mural,-97.730841,30.26357
Baseball Field at Barandas Park,-121.521036,38.61498
Lille legeplads,12.450946,55.625241
八日市文化芸術会館,136.197545,35.106686
東海館,139.097068,34.971776
Rocks,135.326844,34.727754
OLV van Altijddurende Bijstand,4.463604,51.536716
Cimmaron Park Naturalized Area 2,-113.965273,50.707185
九龍城的時光隧道,114.191436,22.32846
市民四季の森ーモリゾーキッコロ,137.004755,35.312513
YMCA,-72.623985,-38.741672
L'Escargot Badaboum,-73.873729,45.550355
Ralph Allen Memorial,-90.289207,38.601615
南田中四丁目緑地,139.612302,35.733164
Klätterapan,12.115098,57.950606
草花神社参道入口,139.31016,35.740179
歡迎蒞臨宏翠里,121.457357,25.029593
越路のおじさん,139.542882,35.486646
太陽に向かう姿のレリーフ,139.482635,35.354518
留魂碑,140.670641,35.870172
Saint Mary of Celle,-87.792207,41.859841
Gazebo at the Inn,-77.340274,34.671579
野猿峠の水のみ場跡,139.363561,35.633565
清水路石碑,120.63026,24.015258
Smelt Brook Sign,-70.97522,42.208165
いわむら偉人伝,137.431188,35.380842
City-stade Socrates,2.12771,49.227333
餃子の伍九(ごっくん),140.07841,35.866523
海科館地標,121.797767,25.140082
恩義宮,120.602928,22.669278
Chiquita Banana,-72.729357,41.65235
Moulin d'Ymonville,1.754041,48.257847
ホタルの里東屋,139.969538,35.767383
Labanda,-2.945673,42.687103
中登美ヶ丘近隣公園,135.750485,34.721451
주안동 문학동 고인돌,126.670758,37.444934
Wegkreuz,6.833168,51.129992
Schoharie Crossing State Historic Site,-74.284439,42.94104
Phoenix Fitness Centre & Janet Adegoke Swimming Pools,-0.235172,51.512448
桜町街区公園,131.437056,31.9495
恐竜ジャングルジム,139.656074,35.517142
竹の台公園,135.010044,34.711689
新座市立西分集会所,139.557581,35.794703
瓜破北連合町会掲示板,135.548963,34.60668
Spider Web,103.740255,1.321338
Pine Rivers Showgrounds,152.984212,-27.286022
Plaza en las vías,-58.475313,-34.519675
新田駅西口,139.795305,35.854011
Mural de Natação por Styler,-9.163354,38.809752
廖厝福德宮,120.475455,24.082921
Hayward Patterson House,-117.144195,32.715927
十二支像建立の碑,137.58131,34.973092
Genforeningen 1920,12.23963,55.754266
Bienvenido Barrio Oeste de Maipú,-70.762858,-33.550932
De gyldne drager,12.357092,55.869886
Кълбо,23.251279,42.714335
Fama Keskus,28.187386,59.379041
Statue moineville,5.962028,49.210166
Bennett Park - Little Free Library,-73.938314,40.853335
渚水みらいセンター東の東屋,135.658631,34.838366
Limeswachposten,10.7274,49.114799
Alte Wandmalerei bei Cassing,8.560349,52.141034
Kleiner Leuchtturm,10.979916,54.379045
350 Jahre Stadtwappen-Brunnen,7.067632,51.444841
Stade Pillaudin,2.398326,48.801863
辰巳町集会所,136.700668,36.509025
Deer Run Trail Footbridge,-88.451965,44.317008
アストモスガスの壁画,139.484455,35.504378
Pomnik MUDr. Hynka Vališe,16.538145,49.297725
大平公園,139.380255,35.607933
Bob & Lana Stewart 0ark,-80.27358,27.204594
Cattail Creek - Katimavik End,-75.890435,45.314996
Sacred Heart Statue,151.931487,-27.539428
Gula Cykeln,12.335337,58.382784
Little Free library,-118.120756,34.103517
Adams County Natural Park,-104.811598,39.921993
성모상,127.075028,37.492378
Baker Woods Preserve StoryBook #4,-83.963044,42.311905
The Original Swans,-93.647983,42.024025
West Fairacres Park,-96.100716,41.256233
The Greenboro Pathway,-75.618853,45.368646
Achalananda Ashram,80.031936,15.506579
お地蔵さん,134.056406,34.349985
本太観音堂,139.659128,35.86457
日露戦争慰霊塔,130.636171,31.235782
Wildbienen & Co.,9.295507,51.711037
tartelette　タルトレット,130.739094,32.804885
Time is Precious,-73.540127,41.055323
Verwandlung des Ortsrandes,8.683608,49.979549
New York Public Library Muhlenberg Branch,-73.996027,40.744456
Sakura,139.425405,35.736104
"Lackawanna River Wildlife, Trout Fishery & Native Shrubs",-75.623139,41.453718
Parroquia De San Ireneo,-3.649624,40.443331
Dog Tiled Table,-95.324598,29.717164
少女と羊,137.542564,34.709233
海の駅 直島,133.974543,34.457175
Rose-Brown-May Natural Area,-97.11599,32.79088
